Date,Open,High,Low,Close,Volume,UnAdjusted Close,Total Volume,Open Interest,Total Open Interest,Contract
2016-03-16,970.9,995.3,968.2,971,14126,958.7,16863,36689,62642,201604
2016-03-15,971.1,977.5,963.7,972.1,11666,959.8,13643,38356,63234,201604
2016-03-14,980.2,990.3,968.2,977.7,14167,965.4,17180,39556,63636,201604
2016-03-11,993.4,1007.2,974.4,982,12536,969.7,15002,41473,63444,201604
2016-03-10,993,1003.3,983.9,990,15575,977.7,17592,43534,63805,201604
2016-03-09,996.5,1000,985.3,995.1,13046,982.8,15245,44472,64220,201604
2016-03-08,1015.1,1021.6,995.7,1001.7,17068,989.4,22259,45477,64142,201604
2016-03-07,996.3,1023.4,989.2,1014.3,22834,1002,27475,49732,65347,201604
2016-03-04,968.1,1000.6,956.5,998.6,25691,986.3,27743,53454,66492,201604
2016-03-03,950.3,964.4,944.6,955,13339,942.7,15073,54953,67431,201604
2016-03-02,952,954.9,943.9,948.5,11575,936.2,14760,55456,66544,201604
2016-03-01,946.3,959,945.1,949,12604,936.7,14259,57449,66211,201604
2016-02-29,926.3,950.6,923.3,946.6,10835,934.3,11156,58103,65594,201604
2016-02-26,939.1,943.4,923.3,927.4,14706,915.1,15205,58063,65356,201604
2016-02-25,951.3,959.7,930.7,939.3,14965,927,15540,57936,65006,201604
2016-02-24,957.7,969.7,948.8,956,13403,943.7,14010,57236,63984,201604
2016-02-23,941.8,959,938.6,955.8,9529,943.5,9767,57454,64316,201604
2016-02-22,955.2,955.8,932.3,940.1,9984,927.8,10139,57457,64352,201604
2016-02-19,960.6,964,952.4,957.9,8552,945.6,8841,57493,64349,201604
2016-02-18,956,961.9,948.3,957.9,9007,945.6,9456,58029,64743,201604
2016-02-17,944.3,964.5,942.8,962,10794,949.7,10869,58574,64906,201604
2016-02-16,967.3,969.6,940.3,949.6,17536,937.3,17646,58571,64876,201604
2016-02-12,975.1,976.3,964,970.4,11132,958.1,11327,59201,65461,201604
2016-02-11,949.6,983.1,946.8,975.5,18051,963.2,18901,59116,65271,201604
2016-02-10,945,949.4,935.2,946.5,11689,934.2,12078,59272,65299,201604
2016-02-09,941.4,952.2,934.8,951.7,13922,939.4,14360,59672,65426,201604
2016-02-08,925.4,946.6,913.3,941,16795,928.7,16995,60195,65882,201604
2016-02-05,922.3,928.3,908.9,916,15209,903.7,15416,60166,65781,201604
2016-02-04,894.2,923.1,892.6,918.6,15355,906.3,15534,61268,66787,201604
2016-02-03,869.6,896.1,864.3,892.4,14164,880.1,14371,61206,66706,201604
2016-02-02,884.7,885.7,865.8,868,10183,855.7,10259,60820,66265,201604
2016-02-01,882.7,889.9,877.8,882.4,10917,870.1,11003,60352,65780,201604
2016-01-29,880.3,889.3,873.3,886.6,11051,874.3,11192,60541,65949,201604
2016-01-28,896.1,899.2,875.4,880.2,14020,867.9,14280,60840,66304,201604
2016-01-27,889.1,897.8,883.7,894.4,11110,882.1,11353,61776,67149,201604
2016-01-26,874.4,892.8,867.6,889.2,16467,876.9,16992,62155,67395,201604
2016-01-25,845.3,877.1,845.3,873.8,19162,861.5,19445,63459,68677,201604
2016-01-22,831.1,855.6,830.2,843.9,12166,831.6,12798,65004,70295,201604
2016-01-21,832.9,840,823.7,831.8,11171,819.5,11409,65965,71237,201604
2016-01-20,841.9,842.1,826.9,831.5,14797,819.2,15947,65738,70926,201604
2016-01-19,839.3,848.3,830.8,842.6,20439,830.3,20960,64911,70000,201604
2016-01-15,847.8,857.5,835.4,839.8,16151,827.5,16500,65543,70568,201604
